"Invoice_Number","Line_Item_Number","Customer_Number","Invoice_Date","Transaction_Type","Product_Number","Product_Class","Quantity_Sold","Sale_Price","Sales_Tax","Total_Amount"
"18375","06","811002","04/22/2016","IN","052208805","05",26,8.00,8.32,216.32
"18375","07","811002","04/22/2016","IN","052484405","05",25,5.69,5.69,147.94
"18375","08","811002","04/22/2016","IN","052484435","05",37,3.79,5.61,145.84
"18375","09","811002","04/22/2016","IN","080102628","08",15,8.99,5.39,140.24
"18375","10","811002","04/22/2016","IN","080106218","08",35,2.98,4.17,108.47
"18375","11","811002","04/22/2016","IN","040240884","04",27,9.99,10.79,280.52
"18375","12","811002","04/22/2016","IN","080123968","08",37,3.02,4.47,116.21
"18375","13","811002","04/22/2016","IN","024128712","02",36,1.19,1.71,44.55
"18375","14","811002","04/22/2016","IN","024128932","02",37,3.85,5.70,148.15
"18375","15","811002","04/22/2016","IN","024130572","02",22,7.50,6.60,171.60
"18375","16","811002","04/22/2016","IN","040270324","04",23,500.48,460.44,11971.48
"18375","17","811002","04/22/2016","IN","030412553","03",40,15.99,25.58,665.18
"18375","18","811002","04/22/2016","IN","030321663","03",8,1.69,0.54,14.06
"18375","19","811002","04/22/2016","IN","030303343","03",33,12.98,17.13,445.47
"18375","20","811002","04/22/2016","IN","010119040","01",37,13.99,20.71,538.34
"18375","21","811002","04/22/2016","IN","080123438","08",19,3.12,2.37,61.65
"18375","22","811002","04/22/2016","IN","060100316","06",19,8.98,6.82,177.44
"18376","01","056016","04/25/2016","IN","024130572","02",44,7.50,20.62,350.62
"18376","02","056016","04/25/2016","IN","080100818","08",30,0.29,0.54,9.24
"18376","03","056016","04/25/2016","IN","080126058","08",33,0.49,1.01,17.18
"18376","04","056016","04/25/2016","IN","060112276","06",22,12.98,17.85,303.41
"18376","05","056016","04/25/2016","IN","040226054","04",18,10.95,12.32,209.42
"18376","06","056016","04/25/2016","IN","023946372","02",5,7.95,2.48,42.23
"18376","07","056016","04/25/2016","IN","024195262","02",28,6.98,12.22,207.66
"18376","08","056016","04/25/2016","IN","060102086","06",22,44.89,61.72,1049.30
"18376","09","056016","04/25/2016","IN","040241314","04",74,25.98,120.16,2042.68
"18376","10","056016","04/25/2016","IN","070104397","07",17,9.99,10.61,180.44
"18376","11","056016","04/25/2016","IN","030324883","03",37,14.98,34.64,588.90
"18376","12","056016","04/25/2016","IN","010155160","01",34,13.99,29.73,505.39
"18376","13","056016","04/25/2016","IN","052484435","05",37,3.79,8.76,148.99
"18377","01","284354","04/25/2016","IN","040241314","04",37,25.98,0.00,961.26
"18377","02","284354","04/25/2016","IN","052484435","05",37,3.79,0.00,140.23
"18377","03","284354","04/25/2016","IN","080102628","08",15,8.99,0.00,134.85
"18377","04","284354","04/25/2016","IN","070104397","07",17,9.99,0.00,169.83
"18377","05","284354","04/25/2016","IN","030309373","03",30,16.98,0.00,509.40
"18377","06","284354","04/25/2016","IN","090501551","09",23,2.99,0.00,68.77
"18377","07","284354","04/25/2016","IN","090501051","09",26,9.99,0.00,259.74
"18377","08","284354","04/25/2016","IN","010311990","01",29,3.99,0.00,115.71
"18377","09","284354","04/25/2016","IN","010226620","01",33,16.00,0.00,528.00
"18377","10","284354","04/25/2016","IN","010155150","01",30,12.99,0.00,389.70
"18377","11","284354","04/25/2016","IN","010155160","01",34,13.99,0.00,475.66
"18378","01","836004","04/25/2016","IN","080102628","08",15,8.99,3.91,138.76
"18378","02","836004","04/25/2016","IN","052208805","05",26,8.00,6.03,214.03
"18378","03","836004","04/25/2016","IN","023946372","02",5,7.95,1.15,40.90
"18378","04","836004","04/25/2016","IN","040240884","04",27,9.99,7.82,277.55
"18378","05","836004","04/25/2016","IN","040270354","04",14,19.98,8.11,287.83
"18378","06","836004","04/25/2016","IN","040277154","04",33,51.98,49.74,1765.08
"18378","07","836004","04/25/2016","IN","070104677","07",16,9.99,4.64,164.48
"18378","08","836004","04/25/2016","IN","030364163","03",37,69.98,75.09,2664.35
"18378","09","836004","04/25/2016","IN","090501541","09",31,5.97,5.37,190.44
"18378","10","836004","04/25/2016","IN","090081001","09",23,79.50,53.03,1881.53
"18378","11","836004","04/25/2016","IN","024106512","02",31,18.99,17.07,605.76
"18378","12","836004","04/25/2016","IN","024188432","02",28,32.87,26.69,947.05
"18378","13","836004","04/25/2016","IN","024104312","02",14,13.50,5.48,194.48
"18378","14","836004","04/25/2016","IN","030412553","03",20,15.99,9.27,329.07
"18378","15","836004","04/25/2016","IN","093788411","09",13,3.98,1.50,53.24
"18378","16","836004","04/25/2016","IN","090010011","09",32,0.99,0.92,32.60
"18378","17","836004","04/25/2016","IN","010803760","01",38,6.99,7.70,273.32
"18378","18","836004","04/25/2016","IN","052204515","05",28,10.00,8.12,288.12
"18380","01","739622","04/25/2016","IN","024128712","02",36,1.19,1.71,44.55
"18380","02","739622","04/25/2016","IN","060100316","06",19,8.98,6.82,177.44
"18380","03","739622","04/25/2016","IN","030414313","03",23,59.98,55.18,1434.72
"18380","04","739622","04/25/2016","IN","090501051","09",26,9.99,10.39,270.13
"18380","05","739622","04/25/2016","IN","090509561","09",22,1.98,1.74,45.30
"18381","01","419449","04/25/2016","IN","090509561","09",22,1.98,3.05,46.61
"18381","02","419449","04/25/2016","IN","090507841","09",3,5.49,1.15,17.62
"18381","03","419449","04/25/2016","IN","010155170","01",17,10.99,13.08,199.91
"18381","04","419449","04/25/2016","IN","080102918","08",25,0.44,0.77,11.77
"18381","05","419449","04/25/2016","IN","080126308","08",30,0.39,0.82,12.52
"18381","06","419449","04/25/2016","IN","080938748","08",33,3.12,7.21,110.17
"18381","07","419449","04/25/2016","IN","080123968","08",37,3.02,7.82,119.56
"18381","08","419449","04/25/2016","IN","080123438","08",19,3.12,4.15,63.43
"18381","09","419449","04/25/2016","IN","010207220","01",27,5.79,10.94,167.27
"18381","10","419449","04/25/2016","IN","052484435","05",37,3.79,9.82,150.05
"18381","11","419449","04/25/2016","IN","080100818","08",30,0.29,0.61,9.31
"18381","12","419449","04/25/2016","IN","024128932","02",37,3.85,9.97,152.42
"18381","13","419449","04/25/2016","IN","024140032","02",9,32.95,20.76,317.31
"18381","14","419449","04/25/2016","IN","060100356","06",23,7.98,12.85,196.39
"18381","15","419449","04/25/2016","IN","040277154","04",33,51.98,120.07,1835.41
"18381","16","419449","04/25/2016","IN","030414313","03",23,59.98,96.57,1476.11
"18382","01","549479","04/25/2016","IN","080123438","08",19,3.12,3.73,63.01
"18382","02","549479","04/25/2016","IN","030364163","03",37,69.98,163.12,2752.38
"18382","03","549479","04/25/2016","IN","010102710","01",34,7.99,17.11,288.77
"18382","04","549479","04/25/2016","IN","060112276","06",22,12.98,17.99,303.55
"18382","05","549479","04/25/2016","IN","024100312","02",22,10.92,15.14,255.38
"18382","06","549479","04/25/2016","IN","024144812","02",10,14.95,9.42,158.92
"18382","07","549479","04/25/2016","IN","060102106","06",31,32.98,64.41,1086.79
"18382","08","549479","04/25/2016","IN","060200306","06",72,16.98,77.02,1299.58
"18382","09","549479","04/25/2016","IN","060221506","06",36,12.99,29.46,497.10
"18382","10","549479","04/25/2016","IN","040225014","04",25,10.98,17.29,291.79
"18382","11","549479","04/25/2016","IN","040241314","04",37,25.98,60.56,1021.82
"18382","12","549479","04/25/2016","IN","030414283","03",24,25.92,39.19,661.27
"18379","01","518008","04/26/2016","IN","090081001","09",23,79.50,100.57,1929.07
"18379","02","518008","04/26/2016","IN","080512778","08",70,46.87,180.44,3461.34
"18379","03","518008","04/26/2016","IN","024139372","02",26,7.93,11.34,217.52
"18379","04","518008","04/26/2016","IN","070104677","07",16,9.99,8.79,168.63
"18379","05","518008","04/26/2016","IN","030324883","03",37,14.98,30.48,584.74
"18379","06","518008","04/26/2016","IN","030934423","03",27,7.79,11.57,221.90
"18379","07","518008","04/26/2016","IN","090010011","09",32,0.99,1.74,33.42
"18379","08","518008","04/26/2016","IN","010803760","01",38,6.99,14.61,280.23
"18379","09","518008","04/26/2016","IN","080102628","08",15,8.99,7.42,142.27
"18379","10","518008","04/26/2016","IN","010310890","01",18,20.09,19.89,381.51
"18379","11","518008","04/26/2016","IN","024128712","02",36,1.19,2.36,45.20
"18379","12","518008","04/26/2016","IN","010207220","01",54,5.79,17.20,329.86
"18379","13","518008","04/26/2016","IN","010102840","01",24,64.83,85.58,1641.50
"18379","14","518008","04/26/2016","IN","052720305","05",32,50.00,88.00,1688.00
"18379","15","518008","04/26/2016","IN","052204525","05",34,12.01,22.46,430.80
"18379","16","518008","04/26/2016","IN","080106218","08",35,2.98,5.74,110.04
"18379","17","518008","04/26/2016","IN","080100818","08",60,0.29,0.96,18.36
"18379","18","518008","04/26/2016","IN","080938748","08",33,3.12,5.66,108.62
"18383","01","202028","04/26/2016","IN","060200306","06",36,16.98,25.86,637.14
"18383","02","202028","04/26/2016","IN","080123938","08",30,5.99,7.60,187.30
"18383","03","202028","04/26/2016","IN","080935428","08",29,58.98,72.35,1782.77
"18383","04","202028","04/26/2016","IN","080435438","08",36,51.98,79.16,1950.44
"18383","05","202028","04/26/2016","IN","024195262","02",28,6.98,8.27,203.71
"18383","06","202028","04/26/2016","IN","040241314","04",37,25.98,40.66,1001.92
"18383","07","202028","04/26/2016","IN","030412553","03",20,15.99,13.53,333.33
"18383","08","202028","04/26/2016","IN","030303343","03",33,12.98,18.12,446.46
"18383","09","202028","04/26/2016","IN","090501051","09",26,9.99,10.99,270.73
"18383","10","202028","04/26/2016","IN","010155150","01",30,12.99,16.48,406.18
"18383","11","202028","04/26/2016","IN","052208805","05",26,8.00,8.80,216.80
"18383","12","202028","04/26/2016","IN","080102628","08",15,8.99,5.70,140.55
"18383","13","202028","04/26/2016","IN","080123968","08",37,3.02,4.73,116.47
"18384","01","056016","04/28/2016","IN","024195262","02",28,6.98,12.22,207.66
"18384","02","056016","04/28/2016","IN","060102096","06",50,54.85,171.40,2913.90
"18384","03","056016","04/28/2016","IN","060100316","06",19,8.98,10.66,181.28
"18384","04","056016","04/28/2016","IN","040243224","04",14,75.35,65.93,1120.83
"18384","05","056016","04/28/2016","IN","040247034","04",15,18.93,17.75,301.70
"18384","06","056016","04/28/2016","IN","030321663","03",8,1.69,0.85,14.37
"18384","07","056016","04/28/2016","IN","030324883","03",37,14.98,34.64,588.90
"18384","08","056016","04/28/2016","IN","090501541","09",31,5.97,11.57,196.64
"18384","09","056016","04/28/2016","IN","052204515","05",28,10.00,17.50,297.50
"18384","10","056016","04/28/2016","IN","052484415","05",7,6.64,2.91,49.39
"18384","11","056016","04/28/2016","IN","070104327","07",22,9.99,13.74,233.52
"18384","12","056016","04/28/2016","IN","040240664","04",36,39.98,89.96,1529.24
"18384","13","056016","04/28/2016","IN","070104347","07",11,9.96,6.85,116.41
"18384","14","056016","04/28/2016","IN","030303343","03",33,12.98,26.77,455.11
"18384","15","056016","04/28/2016","IN","030302303","03",26,54.95,89.29,1517.99
"18384","16","056016","04/28/2016","IN","090081001","09",23,79.50,114.28,1942.78
"18384","17","056016","04/28/2016","IN","034255003","03",5,14.98,4.68,79.58
"18384","18","056016","04/28/2016","IN","030934423","03",54,7.79,26.30,446.96
"18384","19","056016","04/28/2016","IN","090069591","09",42,52.98,139.08,2364.24
"18384","20","056016","04/28/2016","IN","052720305","05",32,50.00,100.00,1700.00
"18384","21","056016","04/28/2016","IN","052208805","05",26,8.00,13.00,221.00
"18384","22","056016","04/28/2016","IN","080101018","08",22,0.50,0.69,11.69
"18384","23","056016","04/28/2016","IN","080435438","08",36,51.98,116.96,1988.24
"18385","01","518008","04/29/2016","IN","090081001","09",23,79.50,100.57,1929.07
"18385","02","518008","04/29/2016","IN","030934423","03",27,7.79,11.57,221.90
"18385","03","518008","04/29/2016","IN","030303343","03",33,12.98,23.56,451.90
"18385","04","518008","04/29/2016","IN","090669611","09",34,18.02,33.70,646.38
"18385","05","518008","04/29/2016","IN","090010011","09",32,0.99,1.74,33.42
"18385","06","518008","04/29/2016","IN","010155150","01",30,12.99,21.43,411.13
"18385","07","518008","04/29/2016","IN","052210545","05",18,0.09,0.09,1.71
"18385","08","518008","04/29/2016","IN","052208805","05",26,8.00,11.44,219.44
"18385","09","518008","04/29/2016","IN","024133112","02",21,13.93,16.09,308.62
"18385","10","518008","04/29/2016","IN","040240884","04",27,9.99,14.84,284.57
"18385","11","518008","04/29/2016","IN","070104327","07",22,9.99,12.09,231.87
"18385","12","518008","04/29/2016","IN","030414283","03",24,25.92,34.21,656.29
"18386","01","503458","04/29/2016","IN","090669611","09",34,18.02,42.89,655.57
"18386","02","503458","04/29/2016","IN","010311990","01",29,3.99,8.10,123.81
"18386","03","503458","04/29/2016","IN","052204525","05",34,12.01,28.58,436.92
"18386","04","503458","04/29/2016","IN","052208805","05",26,8.00,14.56,222.56
"18386","05","503458","04/29/2016","IN","024188432","02",28,32.87,64.43,984.79
"18387","01","264629","04/29/2016","IN","024188432","02",28,32.87,64.43,984.79
"18387","02","264629","04/29/2016","IN","080100818","08",30,0.29,0.61,9.31
"18387","03","264629","04/29/2016","IN","080101018","08",22,0.50,0.77,11.77
"18387","04","264629","04/29/2016","IN","080102918","08",25,0.44,0.77,11.77
"18387","05","264629","04/29/2016","IN","024121332","02",12,3.70,3.11,47.51
"18387","06","264629","04/29/2016","IN","060102066","06",19,32.98,43.86,670.48
"18387","07","264629","04/29/2016","IN","060221676","06",18,4.99,6.29,96.11
"18387","08","264629","04/29/2016","IN","040220074","04",37,79.98,207.15,3166.41
"18387","09","264629","04/29/2016","IN","070104177","07",22,10.04,15.46,236.34
"18387","10","264629","04/29/2016","IN","070104327","07",44,9.99,30.76,470.32
"18387","11","264629","04/29/2016","IN","024140032","02",9,32.95,20.76,317.31
"18387","12","264629","04/29/2016","IN","090506331","09",11,11.03,8.49,129.82
"18387","13","264629","04/29/2016","IN","090069591","09",21,52.98,77.88,1190.46
"18387","14","264629","04/29/2016","IN","090010011","09",32,0.99,2.22,33.90
"18387","15","264629","04/29/2016","IN","010311990","01",29,3.99,8.10,123.81
"18387","16","264629","04/29/2016","IN","080935298","08",22,27.98,43.09,658.65
"18387","17","264629","04/29/2016","IN","024128812","02",17,2.95,3.51,53.66
"18387","18","264629","04/29/2016","IN","060100306","06",2,14.96,2.09,32.01
"18387","19","264629","04/29/2016","IN","060100356","06",23,7.98,12.85,196.39
"18387","20","264629","04/29/2016","IN","070104677","07",16,9.99,11.19,171.03
"18387","21","264629","04/29/2016","IN","060102106","06",31,32.98,71.57,1093.95
"18387","22","264629","04/29/2016","IN","040243224","04",28,75.35,147.68,2257.48
"18387","23","264629","04/29/2016","IN","030414283","03",48,25.92,87.10,1331.26
"18387","24","264629","04/29/2016","IN","010134420","01",31,3.98,8.64,132.02
"18387","25","264629","04/29/2016","IN","010155150","01",30,12.99,27.28,416.98
"18387","26","264629","04/29/2016","IN","052530155","05",12,0.04,0.03,0.51
"18387","27","264629","04/29/2016","IN","052208805","05",26,8.00,14.56,222.56
"18388","01","549479","04/29/2016","IN","052484405","05",25,5.69,8.96,151.21
"18388","02","549479","04/29/2016","IN","090081001","09",23,79.50,115.20,1943.70
"18388","03","549479","04/29/2016","IN","052208805","05",26,8.00,13.10,221.10
"18388","04","549479","04/29/2016","IN","052484435","05",37,3.79,8.83,149.06
"18388","05","549479","04/29/2016","IN","080102618","08",6,23.92,9.04,152.56
"18388","06","549479","04/29/2016","IN","080102628","08",15,8.99,8.50,143.35
"18388","07","549479","04/29/2016","IN","080126058","08",33,0.49,1.02,17.19
"18388","08","549479","04/29/2016","IN","024133112","02",21,13.93,18.43,310.96
"18388","09","549479","04/29/2016","IN","024195262","02",28,6.98,12.31,207.75
"18388","10","549479","04/29/2016","IN","060221496","06",30,13.05,24.66,416.16
"18388","11","549479","04/29/2016","IN","040226054","04",18,10.95,12.42,209.52
"18388","12","549479","04/29/2016","IN","080124518","08",36,3.12,7.08,119.40
"18388","13","549479","04/29/2016","IN","040247034","04",15,18.93,17.89,301.84
"18388","14","549479","04/29/2016","IN","070104327","07",22,9.99,13.85,233.63
"18388","15","549479","04/29/2016","IN","030934423","03",27,7.79,13.25,223.58
"18388","16","549479","04/29/2016","IN","010102710","01",34,7.99,17.11,288.77
"18388","17","549479","04/29/2016","IN","080123968","08",37,3.02,7.04,118.78
"18388","18","549479","04/29/2016","IN","080123438","08",19,3.12,3.73,63.01
"18388","19","549479","04/29/2016","IN","060102106","06",31,32.98,64.41,1086.79
"18388","20","549479","04/29/2016","IN","060100356","06",23,7.98,11.56,195.10
"18388","21","549479","04/29/2016","IN","040220074","04",37,79.98,186.43,3145.69
"18388","22","549479","04/29/2016","IN","040240884","04",27,9.99,16.99,286.72
"18388","23","549479","04/29/2016","IN","030324883","03",37,14.98,34.92,589.18
"18389","01","202028","05/02/2016","IN","010102710","01",34,7.99,11.49,283.15
"18389","02","202028","05/02/2016","IN","010310890","01",18,20.09,15.30,376.92
